"","age","job","education","month","day_of_week","duration","campaign","pdays","previous","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"30072",32,"student","high.school","sep","tue",407,2,3,1,-1.1,94.199,-37.5,0.877,4963.6,"no"
"30073",24,"student","high.school","sep","wed",251,2,6,2,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30074",52,"admin.","professional.course","sep","wed",506,3,999,0,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30075",60,"retired","high.school","sep","wed",1640,1,999,0,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30076",19,"student","basic.4y","sep","wed",396,2,6,3,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30077",33,"technician","university.degree","sep","wed",161,1,999,1,-1.1,94.199,-37.5,0.876,4963.6,"no"
"30078",23,"student","professional.course","sep","wed",316,1,8,2,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30079",60,"retired","high.school","sep","wed",200,1,6,1,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30080",52,"admin.","professional.course","sep","wed",953,2,999,0,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30081",45,"admin.","university.degree","sep","wed",173,1,999,0,-1.1,94.199,-37.5,0.876,4963.6,"no"
"30082",39,"entrepreneur","professional.course","sep","wed",511,3,6,1,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30083",33,"technician","university.degree","sep","wed",110,1,999,1,-1.1,94.199,-37.5,0.876,4963.6,"no"
"30084",33,"technician","university.degree","sep","wed",216,1,999,0,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30085",23,"student","professional.course","sep","wed",213,2,15,1,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30086",34,"admin.","high.school","sep","wed",214,2,999,0,-1.1,94.199,-37.5,0.876,4963.6,"no"
"30087",35,"admin.","university.degree","sep","wed",7,1,999,0,-1.1,94.199,-37.5,0.876,4963.6,"no"
"30088",19,"student","basic.6y","sep","thu",161,2,6,4,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30089",29,"technician","professional.course","sep","thu",251,2,18,1,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30090",37,"admin.","university.degree","sep","thu",173,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30091",36,"unemployed","high.school","sep","thu",225,1,3,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30092",82,"retired","basic.4y","sep","thu",143,2,999,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30093",25,"student","high.school","sep","thu",574,3,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30094",31,"admin.","university.degree","sep","thu",193,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30095",33,"technician","university.degree","sep","thu",463,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30096",23,"admin.","university.degree","sep","thu",270,3,999,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30097",24,"admin.","university.degree","sep","thu",303,1,999,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30098",56,"admin.","basic.9y","sep","thu",319,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30099",77,"retired","basic.4y","sep","thu",190,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30100",33,"admin.","university.degree","sep","thu",234,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30101",19,"student","basic.6y","sep","thu",452,5,13,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30102",38,"admin.","university.degree","sep","thu",79,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30103",29,"admin.","high.school","sep","thu",147,3,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30104",23,"student","basic.9y","sep","thu",954,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30105",30,"technician","university.degree","sep","thu",327,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30106",34,"technician","university.degree","sep","fri",152,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30107",34,"technician","university.degree","sep","fri",294,4,10,3,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30108",34,"technician","university.degree","sep","fri",285,3,999,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30109",26,"technician","university.degree","sep","fri",374,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30110",41,"management","university.degree","sep","fri",164,5,3,3,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30111",36,"technician","university.degree","sep","fri",328,1,999,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30112",26,"technician","university.degree","sep","fri",284,3,999,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30113",34,"technician","university.degree","sep","fri",155,4,999,1,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30114",34,"technician","university.degree","sep","fri",231,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30115",31,"services","high.school","sep","fri",336,2,6,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30116",25,"student","high.school","sep","mon",185,1,999,0,-1.1,94.199,-37.5,0.876,4963.6,"yes"
"30117",48,"housemaid","basic.4y","sep","mon",9,1,999,0,-1.1,94.199,-37.5,0.876,4963.6,"no"
"30118",55,"unemployed","basic.4y","sep","tue",6,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30119",50,"management","university.degree","sep","tue",84,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30120",38,"blue-collar","high.school","sep","wed",263,1,6,3,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30121",41,"unemployed","high.school","sep","wed",175,1,6,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30122",33,"admin.","university.degree","sep","wed",208,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30123",33,"admin.","university.degree","sep","wed",397,1,999,2,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30124",33,"technician","professional.course","sep","wed",569,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30125",32,"technician","basic.9y","sep","wed",155,1,6,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30126",32,"technician","basic.9y","sep","wed",183,1,6,5,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30127",41,"unemployed","high.school","sep","wed",182,1,6,3,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30128",33,"admin.","university.degree","sep","wed",396,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30129",50,"management","university.degree","sep","thu",718,4,999,3,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30130",28,"blue-collar","university.degree","sep","thu",62,2,999,1,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30131",37,"admin.","high.school","sep","thu",155,1,999,1,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30132",26,"self-employed","university.degree","sep","thu",318,1,6,4,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30133",31,"technician","university.degree","sep","thu",261,1,999,0,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30134",29,"admin.","university.degree","sep","thu",180,2,8,2,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30135",26,"self-employed","university.degree","sep","thu",333,1,999,0,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30136",22,"services","professional.course","sep","thu",84,1,999,2,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30137",58,"admin.","high.school","sep","thu",337,1,6,1,-1.1,94.199,-37.5,0.878,4963.6,"yes"
"30138",42,"admin.","high.school","sep","thu",209,1,999,0,-1.1,94.199,-37.5,0.878,4963.6,"yes"
"30139",23,"student","high.school","sep","thu",409,2,3,2,-1.1,94.199,-37.5,0.878,4963.6,"yes"
"30140",53,"technician","university.degree","sep","thu",156,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,"yes"
"30141",30,"housemaid","university.degree","sep","thu",103,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30142",31,"technician","university.degree","sep","thu",244,1,3,1,-1.1,94.199,-37.5,0.878,4963.6,"yes"
"30143",35,"technician","professional.course","sep","thu",317,1,999,2,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30144",33,"admin.","university.degree","sep","thu",272,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,"yes"
"30145",35,"technician","professional.course","sep","thu",447,1,999,2,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30146",54,"admin.","university.degree","sep","thu",112,1,999,2,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30147",35,"technician","professional.course","sep","thu",390,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30148",33,"admin.","university.degree","sep","thu",217,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30149",30,"services","high.school","sep","thu",405,1,999,3,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30150",32,"technician","high.school","sep","thu",245,1,999,0,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30151",58,"admin.","university.degree","sep","thu",272,4,6,1,-1.1,94.199,-37.5,0.878,4963.6,"yes"
"30152",29,"admin.","high.school","sep","thu",134,1,999,0,-1.1,94.199,-37.5,0.878,4963.6,"no"
"30153",28,"management","university.degree","sep","fri",133,4,999,1,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30154",30,"technician","university.degree","sep","fri",173,2,15,4,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30155",36,"admin.","university.degree","sep","fri",157,3,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30156",23,"student","university.degree","sep","fri",349,2,999,4,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30157",31,"admin.","university.degree","sep","fri",232,2,13,1,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30158",33,"technician","professional.course","sep","fri",246,9,999,2,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30159",26,"technician","professional.course","sep","fri",249,1,3,3,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30160",33,"technician","professional.course","sep","fri",395,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30161",60,"retired","professional.course","sep","fri",618,1,999,1,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30162",51,"admin.","high.school","sep","fri",19,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30163",27,"admin.","high.school","sep","mon",6,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30164",31,"admin.","high.school","sep","mon",262,5,6,3,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30165",34,"technician","professional.course","sep","mon",157,5,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30166",48,"services","basic.6y","sep","mon",188,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30167",32,"admin.","high.school","sep","mon",169,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30168",32,"admin.","university.degree","sep","mon",290,4,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30169",32,"admin.","high.school","sep","mon",156,2,999,1,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30170",30,"student","professional.course","sep","mon",379,3,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30171",30,"student","professional.course","sep","mon",1616,4,19,1,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30172",30,"student","professional.course","sep","mon",162,2,9,2,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30173",32,"admin.","high.school","sep","mon",1298,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30174",48,"unemployed","professional.course","sep","mon",315,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30175",32,"admin.","university.degree","sep","mon",990,4,999,0,-1.1,94.199,-37.5,0.879,4963.6,"no"
"30176",32,"admin.","university.degree","sep","tue",6,1,999,0,-1.1,94.199,-37.5,0.88,4963.6,"no"
"30177",30,"student","professional.course","sep","tue",104,1,999,2,-1.1,94.199,-37.5,0.88,4963.6,"no"
"30178",30,"student","professional.course","sep","tue",237,2,999,0,-1.1,94.199,-37.5,0.88,4963.6,"no"
"30179",30,"student","professional.course","sep","tue",282,2,6,1,-1.1,94.199,-37.5,0.88,4963.6,"yes"
"30180",29,"admin.","university.degree","sep","tue",600,2,3,3,-1.1,94.199,-37.5,0.88,4963.6,"yes"
"30181",22,"student","high.school","sep","wed",13,1,999,0,-1.1,94.199,-37.5,0.886,4963.6,"no"
"30182",40,"admin.","high.school","sep","wed",21,1,999,1,-1.1,94.199,-37.5,0.886,4963.6,"no"
"30183",35,"admin.","university.degree","sep","wed",242,2,999,1,-1.1,94.199,-37.5,0.886,4963.6,"no"
"30184",35,"admin.","university.degree","sep","wed",110,2,18,2,-1.1,94.199,-37.5,0.886,4963.6,"no"
"30185",30,"student","high.school","sep","wed",201,2,999,0,-1.1,94.199,-37.5,0.886,4963.6,"no"
"30186",42,"management","university.degree","sep","wed",232,1,3,2,-1.1,94.199,-37.5,0.886,4963.6,"yes"
"30187",34,"admin.","university.degree","sep","wed",245,3,999,0,-1.1,94.199,-37.5,0.886,4963.6,"yes"
"30188",42,"admin.","university.degree","sep","wed",211,1,999,1,-1.1,94.199,-37.5,0.886,4963.6,"no"
"30189",42,"admin.","university.degree","sep","wed",678,1,16,1,-1.1,94.199,-37.5,0.886,4963.6,"yes"
"30190",50,"management","university.degree","oct","fri",197,2,999,0,-1.1,94.601,-49.5,0.942,4963.6,"no"
"30191",59,"unemployed","basic.9y","oct","fri",142,1,999,0,-1.1,94.601,-49.5,0.942,4963.6,"no"
"30192",32,"admin.","university.degree","oct","fri",143,1,999,2,-1.1,94.601,-49.5,0.942,4963.6,"no"
"30193",32,"admin.","university.degree","oct","fri",164,1,999,3,-1.1,94.601,-49.5,0.942,4963.6,"no"
"30194",41,"retired","basic.4y","oct","fri",278,1,999,0,-1.1,94.601,-49.5,0.942,4963.6,"no"
"30195",27,"student","university.degree","oct","fri",161,1,999,3,-1.1,94.601,-49.5,0.942,4963.6,"no"
"30196",30,"self-employed","basic.9y","oct","mon",5,1,999,0,-1.1,94.601,-49.5,0.953,4963.6,"no"
"30197",58,"admin.","university.degree","oct","mon",9,1,999,0,-1.1,94.601,-49.5,0.953,4963.6,"no"
"30198",40,"technician","professional.course","oct","tue",10,1,999,0,-1.1,94.601,-49.5,0.956,4963.6,"no"
"30199",32,"technician","professional.course","oct","wed",311,1,3,1,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30200",32,"technician","professional.course","oct","wed",486,1,999,0,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30201",26,"technician","university.degree","oct","wed",649,1,999,0,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30202",26,"blue-collar","basic.6y","oct","wed",808,1,999,0,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30203",35,"technician","professional.course","oct","wed",608,1,9,2,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30204",26,"admin.","university.degree","oct","wed",261,1,999,0,-1.1,94.601,-49.5,0.959,4963.6,"no"
"30205",32,"technician","professional.course","oct","wed",275,2,999,0,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30206",32,"admin.","high.school","oct","wed",48,1,999,0,-1.1,94.601,-49.5,0.959,4963.6,"no"
"30207",41,"technician","professional.course","oct","wed",391,2,27,1,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30208",26,"admin.","university.degree","oct","wed",541,1,999,2,-1.1,94.601,-49.5,0.959,4963.6,"no"
"30209",22,"self-employed","professional.course","oct","wed",218,1,999,0,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30210",32,"technician","professional.course","oct","wed",691,2,14,4,-1.1,94.601,-49.5,0.959,4963.6,"no"
"30211",75,"retired","basic.4y","oct","wed",1020,3,999,3,-1.1,94.601,-49.5,0.959,4963.6,"no"
"30212",28,"admin.","high.school","oct","wed",1246,2,999,0,-1.1,94.601,-49.5,0.959,4963.6,"yes"
"30213",64,"unemployed","basic.9y","oct","wed",604,2,999,0,-1.1,94.601,-49.5,0.959,4963.6,"no"
"30214",36,"admin.","university.degree","oct","thu",197,2,999,0,-1.1,94.601,-49.5,0.965,4963.6,"no"
"30215",65,"retired","basic.4y","oct","thu",138,4,999,0,-1.1,94.601,-49.5,0.965,4963.6,"no"
"30216",51,"admin.","university.degree","oct","thu",236,3,3,1,-1.1,94.601,-49.5,0.965,4963.6,"yes"
"30217",28,"admin.","university.degree","oct","thu",116,1,17,1,-1.1,94.601,-49.5,0.965,4963.6,"no"
"30218",31,"admin.","university.degree","oct","fri",118,1,999,0,-1.1,94.601,-49.5,0.972,4963.6,"no"
"30219",61,"retired","basic.4y","oct","fri",194,1,999,0,-1.1,94.601,-49.5,0.972,4963.6,"yes"
"30220",33,"blue-collar","basic.4y","oct","fri",146,1,999,1,-1.1,94.601,-49.5,0.972,4963.6,"no"
"30221",29,"technician","professional.course","oct","fri",319,1,5,2,-1.1,94.601,-49.5,0.972,4963.6,"yes"
"30222",47,"admin.","high.school","oct","fri",437,1,999,1,-1.1,94.601,-49.5,0.972,4963.6,"yes"
"30223",39,"housemaid","basic.4y","oct","fri",282,1,999,0,-1.1,94.601,-49.5,0.972,4963.6,"no"
"30224",32,"services","university.degree","oct","fri",375,2,999,2,-1.1,94.601,-49.5,0.972,4963.6,"no"
"30225",49,"technician","professional.course","oct","fri",251,2,3,1,-1.1,94.601,-49.5,0.972,4963.6,"yes"
"30226",39,"housemaid","basic.4y","oct","fri",135,2,999,2,-1.1,94.601,-49.5,0.972,4963.6,"no"
"30227",66,"retired","basic.4y","oct","fri",369,2,999,1,-1.1,94.601,-49.5,0.972,4963.6,"yes"
"30228",56,"unemployed","basic.4y","oct","fri",363,2,5,3,-1.1,94.601,-49.5,0.972,4963.6,"yes"
"30229",24,"admin.","high.school","oct","fri",133,2,999,1,-1.1,94.601,-49.5,0.972,4963.6,"no"
"30230",31,"technician","professional.course","oct","fri",401,2,999,0,-1.1,94.601,-49.5,0.972,4963.6,"yes"
"30231",55,"admin.","high.school","oct","mon",317,2,10,3,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30232",59,"services","university.degree","oct","mon",162,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30233",33,"services","professional.course","oct","mon",291,1,999,3,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30234",48,"technician","professional.course","oct","mon",450,1,8,1,-1.1,94.601,-49.5,0.977,4963.6,"yes"
"30235",27,"admin.","university.degree","oct","mon",278,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,"yes"
"30236",29,"admin.","university.degree","oct","mon",123,2,12,2,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30237",33,"services","university.degree","oct","mon",110,2,999,0,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30238",33,"services","university.degree","oct","mon",252,2,3,2,-1.1,94.601,-49.5,0.977,4963.6,"yes"
"30239",65,"retired","basic.4y","oct","mon",165,1,3,1,-1.1,94.601,-49.5,0.977,4963.6,"yes"
"30240",24,"blue-collar","basic.9y","oct","mon",485,1,6,1,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30241",74,"retired","university.degree","oct","mon",160,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30242",25,"services","high.school","oct","mon",251,1,999,1,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30243",25,"services","high.school","oct","mon",79,1,999,2,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30244",26,"technician","professional.course","oct","mon",4,1,16,1,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30245",22,"unemployed","university.degree","oct","mon",34,2,999,0,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30246",59,"services","university.degree","oct","mon",383,2,999,2,-1.1,94.601,-49.5,0.977,4963.6,"yes"
"30247",71,"retired","professional.course","oct","mon",185,2,999,0,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30248",61,"admin.","high.school","oct","mon",146,4,999,0,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30249",28,"blue-collar","basic.9y","oct","mon",4,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,"no"
"30250",31,"technician","professional.course","oct","tue",54,1,999,1,-1.1,94.601,-49.5,0.982,4963.6,"no"
"30251",31,"blue-collar","basic.9y","oct","tue",114,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,"no"
"30252",31,"technician","university.degree","oct","tue",203,4,6,2,-1.1,94.601,-49.5,0.982,4963.6,"yes"
"30253",21,"student","high.school","oct","tue",362,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,"yes"
"30254",22,"student","university.degree","oct","tue",166,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,"no"
"30255",27,"admin.","university.degree","oct","tue",242,1,3,2,-1.1,94.601,-49.5,0.982,4963.6,"no"
"30256",27,"blue-collar","high.school","oct","tue",253,1,999,2,-1.1,94.601,-49.5,0.982,4963.6,"yes"
"30257",71,"retired","professional.course","oct","tue",323,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,"yes"
"30258",27,"admin.","university.degree","oct","tue",143,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,"no"
"30259",31,"technician","university.degree","oct","tue",146,2,12,3,-1.1,94.601,-49.5,0.982,4963.6,"no"
"30260",27,"blue-collar","high.school","oct","tue",209,3,999,1,-1.1,94.601,-49.5,0.982,4963.6,"yes"
"30261",51,"housemaid","basic.4y","oct","tue",130,2,999,2,-1.1,94.601,-49.5,0.982,4963.6,"no"
"30262",27,"student","high.school","oct","tue",5,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,"no"
"30263",65,"retired","basic.4y","oct","wed",190,1,3,3,-1.1,94.601,-49.5,0.985,4963.6,"yes"
"30264",35,"admin.","university.degree","oct","wed",194,1,3,2,-1.1,94.601,-49.5,0.985,4963.6,"yes"
"30265",52,"technician","university.degree","oct","wed",6,1,999,1,-1.1,94.601,-49.5,0.985,4963.6,"no"
"30266",54,"admin.","high.school","oct","wed",252,2,6,2,-1.1,94.601,-49.5,0.985,4963.6,"yes"
"30267",60,"retired","basic.4y","oct","wed",357,2,999,1,-1.1,94.601,-49.5,0.985,4963.6,"no"
"30268",63,"admin.","university.degree","oct","thu",133,2,999,0,-1.1,94.601,-49.5,0.987,4963.6,"no"
"30269",33,"management","university.degree","oct","thu",119,3,999,0,-1.1,94.601,-49.5,0.987,4963.6,"no"
"30270",54,"self-employed","university.degree","oct","thu",99,3,999,0,-1.1,94.601,-49.5,0.987,4963.6,"no"
"30271",81,"retired","basic.4y","oct","thu",192,2,3,2,-1.1,94.601,-49.5,0.987,4963.6,"no"
"30272",70,"retired","professional.course","oct","thu",585,1,6,3,-1.1,94.601,-49.5,0.987,4963.6,"yes"
"30273",50,"admin.","high.school","oct","thu",326,1,999,0,-1.1,94.601,-49.5,0.987,4963.6,"yes"
"30274",48,"technician","professional.course","oct","thu",235,1,999,0,-1.1,94.601,-49.5,0.987,4963.6,"no"
"30275",48,"technician","professional.course","oct","thu",491,1,6,3,-1.1,94.601,-49.5,0.987,4963.6,"yes"
"30276",61,"blue-collar","professional.course","oct","thu",246,2,999,0,-1.1,94.601,-49.5,0.987,4963.6,"yes"
